CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,Cluster
15211,2011-10-10,1,511.34,60,Moderate
15212,2011-04-12,1,101.8,241,At-Risk
15213,2011-01-25,2,328.35,318,At-Risk
15214,2011-12-08,8,1661.44,1,Loyal
15215,2011-10-24,3,734.94,46,Moderate
15216,2011-09-13,1,96.6,87,Moderate
15219,2011-06-16,1,305.75,176,At-Risk
15220,2011-10-19,6,1778.96,51,Loyal
15222,2011-01-25,1,585.0,318,At-Risk
15223,2011-04-28,2,755.75,225,At-Risk
15225,2011-04-19,1,409.4,234,At-Risk
15226,2011-02-02,1,154.41,310,At-Risk
15227,2011-11-03,5,1219.4,36,Loyal
15228,2011-10-04,4,3386.71,66,Loyal
15230,2011-04-14,2,429.6,239,At-Risk
15232,2011-08-18,2,612.06,113,Moderate
15234,2011-03-08,1,197.0,276,At-Risk
15236,2011-02-14,1,321.05,298,At-Risk
15237,2011-12-08,4,1412.32,1,Loyal
15238,2011-11-10,3,1071.99,29,Moderate
15239,2011-11-29,2,780.59,10,Moderate
15240,2011-10-26,5,1706.57,44,Loyal
15241,2011-10-04,8,1756.44,66,Loyal
15243,2011-09-26,1,316.68,74,Moderate
15244,2011-10-05,2,631.57,65,Moderate
15245,2011-07-28,3,2515.84,134,Loyal
15246,2011-04-15,1,328.15,238,At-Risk
15247,2011-08-09,1,356.0,122,Moderate
15252,2011-11-03,2,740.78,36,Moderate
15253,2011-11-23,5,918.2,16,Loyal
15254,2011-08-04,1,300.36,127,Moderate
15255,2011-10-04,1,890.85,66,Moderate
15256,2011-07-14,1,98.45,148,At-Risk
15257,2011-03-01,1,317.15,283,At-Risk
15258,2011-06-24,2,623.16,168,At-Risk
15260,2011-08-31,5,1390.27,100,Loyal
15261,2011-07-27,1,254.82,135,Moderate
15262,2011-01-20,1,178.95000000000002,323,At-Risk
15263,2011-08-25,1,156.51,106,Moderate
15264,2011-10-06,1,393.74,64,Moderate
15265,2011-07-11,2,1506.12,151,Moderate
15266,2011-01-05,1,119.3,338,At-Risk
15267,2011-11-17,5,1717.36,22,Loyal
15269,2011-11-16,1,408.8,23,Moderate
15270,2011-11-24,7,2379.49,15,Loyal
15272,2011-10-13,2,721.94,57,Moderate
15274,2011-12-05,2,716.57,4,Moderate
15275,2011-11-02,1,615.14,37,Moderate
15276,2011-10-04,1,128.63,66,Moderate
15277,2011-10-24,1,255.9,46,Moderate
15280,2011-06-20,1,113.12,172,At-Risk
15286,2011-10-21,1,240.55,49,Moderate
15287,2011-11-17,2,486.69,22,Moderate
15288,2011-10-27,4,2140.87,43,Loyal
15289,2011-11-10,3,939.78,29,Moderate
15292,2011-05-22,1,178.39,201,At-Risk
15297,2011-11-29,3,641.94,10,Moderate
15299,2011-10-03,4,2672.0,67,Loyal
15300,2011-10-06,1,496.44,64,Moderate
15303,2011-02-22,1,574.02,290,At-Risk
15304,2011-10-10,7,571.25,60,Loyal
15306,2011-10-06,3,1174.35,64,Moderate
15307,2011-09-05,1,205.3,95,Moderate
15308,2011-03-10,1,310.47,274,At-Risk
15312,2011-09-25,3,635.11,75,Moderate
15313,2011-08-21,1,52.0,110,Moderate
15314,2011-05-24,1,327.97,199,At-Risk
15315,2011-10-06,2,570.5,64,Moderate
15316,2011-01-17,1,165.0,326,At-Risk
15318,2011-12-06,1,312.62,3,Moderate
15319,2011-03-01,1,204.5,283,At-Risk
15320,2011-10-26,1,267.13,44,Moderate
15321,2011-09-30,3,2748.31,70,Loyal
15322,2011-09-15,1,679.68,85,Moderate
15325,2011-08-28,1,161.74,103,Moderate
15326,2011-01-10,1,311.71,333,At-Risk
15327,2011-10-18,1,208.75,52,Moderate
15329,2011-10-31,3,1049.7,39,Moderate
15330,2011-11-07,2,714.9599999999999,32,Moderate
15333,2011-05-15,1,1028.56,208,At-Risk
15334,2011-07-06,3,350.82,156,At-Risk
15335,2011-10-17,1,170.22,53,Moderate
15339,2011-10-04,2,574.07,66,Moderate
15341,2011-09-20,1,2020.52,80,Moderate
15342,2011-08-02,1,406.09,129,Moderate
15343,2011-09-13,1,364.5,87,Moderate
15344,2011-12-09,3,563.94,0,Moderate
15345,2011-10-25,1,393.54,45,Moderate
15346,2011-01-11,1,252.42,332,At-Risk
15348,2011-09-28,1,158.04,72,Moderate
15349,2011-07-04,2,463.91,158,At-Risk
15351,2011-11-27,6,1659.99,12,Loyal
15353,2011-03-30,1,458.47,254,At-Risk
15355,2011-11-10,2,277.05,29,Moderate
15356,2011-11-08,8,2379.11,31,Loyal
15360,2011-10-31,1,427.93,39,Moderate
15364,2011-09-05,2,913.19,95,Moderate
15365,2011-11-14,7,2314.32,25,Loyal
15366,2011-09-25,1,496.97,75,Moderate
15367,2011-10-13,4,1877.59,57,Loyal
15368,2011-11-18,1,446.94000000000005,21,Moderate
15370,2011-10-30,7,2386.05,40,Loyal
15372,2011-07-25,1,2007.4,137,Moderate
15374,2011-08-03,1,168.0,128,Moderate
15376,2011-10-30,3,1221.56,40,Moderate
15379,2011-06-23,6,2211.83,169,Loyal
15380,2011-12-01,4,1460.16,8,Loyal
15381,2011-05-10,2,596.85,213,At-Risk
15384,2011-06-23,1,338.84,169,At-Risk
15385,2011-10-30,1,316.88,40,Moderate
15386,2011-06-06,1,394.14,186,At-Risk
15388,2011-03-14,1,140.54,270,At-Risk
15389,2011-06-20,1,500.0,172,At-Risk
15392,2011-12-05,3,1196.55,4,Moderate
15393,2011-11-23,2,231.86,16,Moderate
15394,2011-11-30,3,1595.88,9,Loyal
15395,2011-01-18,1,107.45,325,At-Risk
15396,2011-08-19,1,288.18,112,Moderate
15397,2011-02-23,1,94.0,289,At-Risk
15398,2011-11-23,2,1345.53,16,Moderate
15399,2011-12-08,3,815.77,1,Moderate
15400,2011-09-08,5,716.2,92,Loyal
15402,2011-07-14,2,626.77,148,Moderate
15405,2011-06-03,1,349.1,189,At-Risk
15406,2011-11-08,2,510.71,31,Moderate
15407,2011-11-06,4,1046.74,33,Loyal
15408,2011-03-20,1,267.18,264,At-Risk
15410,2011-09-16,8,3450.84,84,Loyal
15411,2011-11-13,4,1348.93,26,Loyal
15412,2011-06-21,1,190.53,171,At-Risk
15414,2011-11-30,3,774.9000000000001,9,Moderate
15415,2011-01-30,1,559.61,313,At-Risk
15417,2011-09-15,1,508.8,85,Moderate
15419,2011-11-15,1,135.86,24,Moderate
15421,2011-10-12,4,950.36,58,Loyal
15422,2011-01-20,2,97.7,323,At-Risk
15423,2011-11-01,1,43.5,38,Moderate
15424,2011-03-30,2,383.34,254,At-Risk
15426,2011-11-20,4,1021.5,19,Loyal
15427,2011-11-06,3,1430.54,33,Loyal
15428,2011-11-24,1,93.78,15,Moderate
15429,2011-11-13,2,397.35,26,Moderate
15432,2011-11-16,1,171.19000000000003,23,Moderate
15433,2011-05-10,2,533.3,213,At-Risk
15434,2011-12-01,5,1041.48,8,Loyal
15435,2011-11-17,1,149.29,22,Moderate
15436,2011-11-27,3,1067.75,12,Moderate
15437,2011-03-22,1,200.16,262,At-Risk
15438,2011-07-31,1,156.57999999999998,131,Moderate
15440,2011-10-16,3,383.68,54,Moderate
15442,2011-04-05,1,594.0,248,At-Risk
15443,2011-12-08,7,3213.59,1,Loyal
15444,2011-11-30,2,1411.21,9,Moderate
15445,2011-03-20,1,113.5,264,At-Risk
15447,2011-01-13,1,155.17000000000002,330,At-Risk
15448,2011-01-31,1,494.64,312,At-Risk
15449,2011-11-13,3,974.52,26,Moderate
15450,2011-11-09,1,429.84,30,Moderate
15452,2011-11-10,3,528.48,29,Moderate
15453,2011-12-08,7,1371.77,1,Loyal
15456,2011-03-01,2,203.37,283,At-Risk
15457,2011-03-22,1,237.07,262,At-Risk
15458,2011-11-14,1,161.64,25,Moderate
15462,2011-09-06,3,234.6,94,Moderate
15463,2011-11-10,1,126.14,29,Moderate
15464,2011-01-05,1,1044.65,338,At-Risk
15466,2011-09-15,1,334.53,85,Moderate
15467,2011-11-30,3,524.88,9,Moderate
15468,2011-10-19,2,467.51,51,Moderate
15469,2011-10-20,2,538.55,50,Moderate
15471,2011-12-07,1,454.48,2,Moderate
15472,2011-08-18,1,371.56,113,Moderate
15473,2011-11-25,7,1771.2,14,Loyal
15475,2011-09-23,1,454.11,77,Moderate
15478,2011-10-30,2,1399.92,40,Moderate
15480,2011-08-15,1,905.5,116,Moderate
15483,2011-07-01,4,225.26,161,At-Risk
15485,2011-11-09,2,1624.91,30,Moderate
15488,2011-09-08,1,91.32,92,Moderate
15489,2011-11-17,3,1134.28,22,Moderate
15491,2011-09-05,6,3100.09,95,Loyal
15492,2011-11-11,2,659.46,28,Moderate
15493,2011-11-07,5,1953.41,32,Loyal
15494,2011-11-18,2,1280.58,21,Moderate
15497,2011-11-22,2,1262.2,17,Moderate
15500,2011-12-01,4,1131.56,8,Loyal
15504,2011-09-19,1,52.83,81,Moderate
15506,2011-11-17,3,972.08,22,Moderate
15507,2011-06-21,1,475.86,171,At-Risk
15508,2011-06-03,6,1000.27,189,Loyal
15510,2011-01-13,1,250.0,330,At-Risk
15511,2011-11-28,5,900.53,11,Loyal
15512,2011-07-07,1,19.8,155,At-Risk
15514,2011-11-27,7,2199.01,12,Loyal
15516,2011-10-26,3,62.43,44,Moderate
15517,2011-04-20,1,267.03,233,At-Risk
15518,2011-10-06,8,1921.55,64,Loyal
15520,2011-12-08,1,343.5,1,Moderate
15521,2011-10-30,8,3000.2,40,Loyal
15522,2011-11-07,2,397.99,32,Moderate
15523,2011-09-16,1,412.0100000000001,84,Moderate
15524,2011-11-15,1,440.0,24,Moderate
15525,2011-12-07,2,459.44,2,Moderate
15526,2011-11-06,2,148.44,33,Moderate
15527,2011-11-21,7,2207.13,18,Loyal
15528,2011-03-30,1,229.33,254,At-Risk
15530,2011-11-18,4,1497.31,21,Loyal
15531,2011-12-01,2,1972.39,8,Loyal
15532,2011-11-14,3,1210.93,25,Moderate
15533,2011-11-20,3,807.57,19,Moderate
15535,2011-06-19,4,502.9,173,At-Risk
15537,2011-06-29,1,110.92,163,At-Risk
15539,2011-12-02,1,538.46,7,Moderate
15540,2011-11-28,1,213.3,11,Moderate
15541,2011-08-17,1,85.13000000000001,114,Moderate
15543,2011-02-24,1,127.86,288,At-Risk
15544,2011-11-30,8,3192.17,9,Loyal
15545,2011-10-16,1,153.64,54,Moderate
15549,2011-09-23,3,1681.46,77,Loyal
15550,2011-12-05,4,575.63,4,Moderate
15551,2011-11-03,1,436.06,36,Moderate
15552,2011-05-06,1,90.12,217,At-Risk
15553,2011-10-10,1,428.93,60,Moderate
15554,2011-03-07,1,217.2,277,At-Risk
15556,2011-11-15,1,279.77,24,Moderate
15557,2011-11-11,1,468.91,28,Moderate
15561,2011-11-28,4,800.5899999999999,11,Moderate
15563,2011-11-17,3,1130.25,22,Moderate
15565,2011-10-20,2,173.16000000000005,50,Moderate
15567,2011-11-21,1,186.01,18,Moderate
15568,2011-12-07,3,758.29,2,Moderate
15569,2011-08-28,5,1375.71,103,Loyal
15571,2011-11-28,4,650.4300000000001,11,Moderate
15572,2011-12-05,7,2533.42,4,Loyal
15573,2011-11-08,2,591.1899999999999,31,Moderate
15574,2011-06-15,1,112.1,177,At-Risk
15576,2011-11-02,1,921.37,37,Moderate
15577,2011-07-11,3,258.88,151,Moderate
15578,2011-06-30,1,127.1,162,At-Risk
15579,2011-10-02,2,327.6,68,Moderate
15582,2011-11-15,3,682.9100000000001,24,Moderate
15584,2011-11-16,4,720.86,23,Moderate
15585,2011-06-16,1,455.3,176,At-Risk
15587,2011-10-20,3,568.8,50,Moderate
15589,2011-03-29,3,478.53,255,At-Risk
15592,2011-10-24,1,388.58,46,Moderate
15593,2011-09-30,1,199.8,70,Moderate
15594,2011-11-24,5,1771.78,15,Loyal
15596,2011-08-31,4,1004.27,100,Loyal
15597,2011-11-04,1,324.57,35,Moderate
15598,2011-10-17,1,240.68,53,Moderate
15599,2011-11-13,2,761.74,26,Moderate
15602,2011-12-01,7,1145.32,8,Loyal
15603,2011-09-22,1,48.48,78,Moderate
15604,2011-10-18,1,216.39,52,Moderate
15605,2011-11-03,4,1003.38,36,Loyal
15607,2011-01-07,1,104.76,336,At-Risk
15608,2011-11-11,4,1093.68,28,Loyal
15609,2011-06-08,1,298.48,184,At-Risk
15610,2011-10-19,1,112.46,51,Moderate
15612,2011-11-03,2,195.15,36,Moderate
15618,2011-11-07,4,776.851,32,Moderate
15619,2011-11-29,1,336.4,10,Moderate
15620,2011-10-14,2,1128.69,56,Moderate
15621,2011-12-05,4,1293.03,4,Loyal
15623,2011-07-21,1,301.03000000000003,141,At-Risk
15624,2011-08-15,4,588.13,116,Moderate
15625,2011-08-28,4,1534.26,103,Loyal
15626,2011-09-26,2,675.8,74,Moderate
15628,2011-12-05,8,2551.06,4,Loyal
15630,2011-10-25,2,1186.35,45,Moderate
15632,2011-11-24,8,3285.31,15,Loyal
15634,2011-11-22,1,243.55,17,Moderate
15636,2011-09-11,2,724.76,89,Moderate
15637,2011-10-18,1,223.36,52,Moderate
15639,2011-07-28,1,425.32,134,Moderate
15641,2011-08-26,3,1578.83,105,Loyal
15643,2011-06-01,3,664.0,191,At-Risk
15644,2011-06-26,4,803.54,166,Moderate
15645,2011-11-21,1,612.01,18,Moderate
15646,2011-07-05,2,257.84000000000003,157,At-Risk
15648,2011-05-19,2,639.5,204,At-Risk
15649,2011-01-07,1,306.0,336,At-Risk
15651,2011-11-03,3,646.3,36,Moderate
15652,2011-09-09,1,337.74,91,Moderate
15653,2011-09-08,2,877.44,92,Moderate
15654,2011-11-30,2,922.53,9,Moderate
15655,2011-04-10,1,560.6700000000001,243,At-Risk
15656,2011-10-25,4,748.5,45,Moderate
15657,2011-11-17,1,30.0,22,Moderate
15658,2011-06-02,4,717.9,190,At-Risk
15659,2011-10-27,1,306.45,43,Moderate
15660,2011-11-14,8,1391.56,25,Loyal
15661,2011-01-26,2,309.8,317,At-Risk
15663,2011-08-25,1,138.14,106,Moderate
15664,2011-10-20,1,386.43,50,Moderate
15665,2011-06-24,2,2222.21,168,Loyal
15667,2011-10-31,1,301.32000000000005,39,Moderate
15668,2011-05-06,1,76.32000000000001,217,At-Risk
15669,2011-10-30,4,684.34,40,Moderate
15670,2011-02-16,1,173.05,296,At-Risk
15671,2011-11-21,7,2657.13,18,Loyal
15673,2011-09-12,4,2726.23,88,Loyal
15674,2011-09-27,5,2446.6,73,Loyal
15675,2011-09-19,3,323.69,81,Moderate
15676,2011-11-21,3,3435.76,18,Loyal
15677,2011-10-21,1,657.23,49,Moderate
15678,2011-10-18,1,352.7,52,Moderate
15679,2011-11-15,4,781.28,24,Moderate
15680,2011-11-30,2,854.79,9,Moderate
15681,2011-11-14,5,1426.16,25,Loyal
15683,2011-08-14,1,193.75,117,Moderate
15689,2011-08-12,1,150.6,119,Moderate
15690,2011-12-05,2,239.76,4,Moderate
15691,2011-04-01,1,136.8,252,At-Risk
15692,2011-11-11,1,191.04,28,Moderate
15695,2011-03-18,2,409.98,266,At-Risk
15696,2011-11-06,8,2711.11,33,Loyal
15699,2011-11-22,1,309.65,17,Moderate
15700,2011-06-20,2,696.68,172,At-Risk
15701,2011-12-07,4,1529.0,2,Loyal
15703,2011-03-20,1,211.5,264,At-Risk
15704,2011-07-22,4,2293.62,140,Loyal
15705,2011-05-22,1,143.1,201,At-Risk
15706,2011-10-07,4,1060.56,63,Loyal
15707,2011-11-04,4,916.98,35,Moderate
15708,2011-10-30,6,2917.96,40,Loyal
15709,2011-03-01,1,133.25,283,At-Risk
15712,2011-11-30,5,1072.36,9,Loyal
15713,2011-07-19,1,185.55,143,At-Risk
15714,2011-11-28,2,330.03000000000003,11,Moderate
15716,2011-07-17,3,571.71,145,Moderate
15717,2011-04-19,1,150.3,234,At-Risk
15720,2011-11-15,1,598.73,24,Moderate
15721,2011-11-28,1,471.4,11,Moderate
15722,2011-11-04,5,2211.21,35,Loyal
15724,2011-05-22,2,218.25,201,At-Risk
15725,2011-11-24,1,415.25,15,Moderate
15729,2011-05-11,1,85.0,212,At-Risk
15730,2011-10-05,3,1120.88,65,Moderate
15732,2011-05-11,1,156.02,212,At-Risk
15733,2011-03-02,1,162.3,282,At-Risk
15734,2011-08-17,2,1339.45,114,Moderate
15737,2011-11-25,8,1188.12,14,Loyal
15739,2011-10-04,1,449.12,66,Moderate
15740,2011-10-21,1,154.88,49,Moderate
15743,2011-11-23,4,775.96,16,Moderate
15744,2011-09-23,1,34.8,77,Moderate
15745,2011-11-20,4,1094.59,19,Loyal
15746,2011-07-28,1,196.88,134,Moderate
15747,2011-11-27,3,946.64,12,Moderate
15748,2011-10-30,1,144.36,40,Moderate
15750,2011-12-07,6,2122.53,2,Loyal
15752,2011-10-31,6,2366.95,39,Loyal
15753,2011-02-08,1,79.2,304,At-Risk
15754,2011-10-19,3,458.57,51,Moderate
15755,2011-11-29,6,2364.25,10,Loyal
15756,2011-10-09,4,528.01,61,Moderate
15757,2011-10-05,2,714.42,65,Moderate
15758,2011-11-15,1,205.25,24,Moderate
15759,2011-05-05,2,155.8,218,At-Risk
15762,2011-10-05,2,583.75,65,Moderate
15763,2011-11-08,2,1086.92,31,Moderate
15764,2011-09-12,6,3279.9700000000003,88,Loyal
15766,2011-10-06,1,315.06,64,Moderate
15768,2011-08-16,3,621.83,115,Moderate
15773,2011-12-04,1,635.6800000000001,5,Moderate
15774,2011-10-02,1,270.8,68,Moderate
15775,2011-04-08,1,104.9,245,At-Risk
15776,2011-07-29,1,241.62,133,Moderate
15777,2011-04-12,3,681.5600000000001,241,At-Risk
15780,2011-06-09,2,298.13,183,At-Risk
15781,2011-11-14,3,345.46000000000004,25,Moderate
15782,2011-11-30,3,2614.74,9,Loyal
15783,2011-11-29,1,246.3,10,Moderate
15785,2011-11-07,5,2328.9700000000003,32,Loyal
15787,2011-11-13,3,933.26,26,Moderate
15790,2011-11-29,1,218.75,10,Moderate
15791,2011-10-27,2,1612.69,43,Moderate
15793,2011-11-25,3,965.61,14,Moderate
15795,2011-07-13,1,610.01,149,At-Risk
15796,2011-12-08,8,2708.61,1,Loyal
15797,2011-08-18,4,2207.4,113,Loyal
15799,2011-09-25,3,884.14,75,Moderate
15800,2011-08-24,2,696.89,107,Moderate
15801,2011-10-24,3,1063.95,46,Moderate
15802,2011-07-20,1,451.42,142,At-Risk
15803,2011-10-19,1,415.8200000000001,51,Moderate
15806,2011-10-24,3,784.58,46,Moderate
15807,2011-10-20,3,903.9,50,Moderate
15808,2011-02-06,2,1469.82,306,At-Risk
15809,2011-11-03,5,515.77,36,Moderate
15810,2011-09-22,4,1391.98,78,Loyal
15811,2011-11-17,4,1779.82,22,Loyal
15812,2011-08-24,5,1801.14,107,Loyal
15813,2011-05-16,2,1303.91,207,At-Risk
15814,2011-11-23,4,1945.33,16,Loyal
15815,2011-10-07,5,2100.6,63,Loyal
15819,2011-10-21,4,1905.45,49,Loyal
15820,2011-01-24,1,206.98,319,At-Risk
15821,2011-10-26,2,570.96,44,Moderate
15822,2011-12-06,1,445.27,3,Moderate
15825,2011-06-20,1,532.94,172,At-Risk
15826,2011-10-14,3,1654.31,56,Loyal
15829,2011-09-01,2,636.14,99,Moderate
15830,2011-11-02,1,576.0,37,Moderate
15831,2011-10-12,3,794.64,58,Moderate
15832,2011-03-30,1,836.79,254,At-Risk
15834,2011-09-30,4,2225.15,70,Loyal
15835,2011-10-26,4,954.09,44,Loyal
15836,2011-10-20,1,137.37,50,Moderate
15837,2011-10-06,1,391.98,64,Moderate
15839,2011-11-06,3,1048.49,33,Moderate
15840,2011-10-12,2,355.56,58,Moderate
15841,2011-09-28,4,1224.06,72,Loyal
15843,2011-02-09,1,118.95,303,At-Risk
15844,2011-10-24,1,130.73999999999998,46,Moderate
15847,2011-11-01,2,389.27,38,Moderate
15850,2011-11-20,2,234.88,19,Moderate
15852,2011-06-06,2,160.71,186,At-Risk
15853,2011-10-19,1,110.8,51,Moderate
15855,2011-07-26,5,712.24,136,Loyal
15857,2011-11-21,1,297.0,18,Moderate
15858,2011-11-24,4,1043.64,15,Loyal
15860,2011-10-30,7,862.5,40,Loyal
15861,2011-11-27,8,3146.92,12,Loyal
15862,2011-12-01,3,478.65,8,Moderate
15863,2011-11-14,2,68.84,25,Moderate
15864,2011-11-17,6,1936.32,22,Loyal
15865,2011-10-30,3,895.13,40,Moderate
15866,2011-08-30,1,211.89,101,Moderate
15869,2011-03-07,2,149.64,277,At-Risk
15870,2011-11-07,1,351.44,32,Moderate
15872,2011-11-25,2,316.25,14,Moderate
15877,2011-12-08,2,490.33,1,Moderate
15881,2011-01-31,3,346.14,312,At-Risk
15882,2011-05-25,2,145.04000000000002,198,At-Risk
15883,2011-12-07,2,396.48,2,Moderate
15885,2011-09-08,3,379.35,92,Moderate
15886,2011-10-10,1,181.09,60,Moderate
15888,2011-09-20,1,168.31,80,Moderate
15889,2011-07-06,1,148.0,156,At-Risk
15891,2011-04-27,1,511.68,226,At-Risk
15894,2011-03-31,1,106.81,253,At-Risk
15895,2011-07-13,1,179.17,149,At-Risk
15897,2011-05-29,2,208.59,194,At-Risk
15898,2011-12-08,3,867.19,1,Moderate
15900,2011-11-16,1,337.28000000000003,23,Moderate
15901,2011-11-23,3,351.73,16,Moderate
15904,2011-12-01,1,164.68,8,Moderate
15906,2011-11-20,7,1567.69,19,Loyal
15907,2011-12-06,3,882.72,3,Moderate
15909,2011-06-19,1,191.94,173,At-Risk
15910,2011-12-09,8,1228.88,0,Loyal
15912,2011-06-14,2,264.62,178,At-Risk
15916,2011-11-23,6,1270.41,16,Loyal
15917,2011-04-06,1,123.1,247,At-Risk
15918,2011-06-02,2,334.23,190,At-Risk
15919,2011-11-20,1,311.61,19,Moderate
15920,2011-07-08,4,167.5,154,Moderate
15921,2011-06-20,1,323.03000000000003,172,At-Risk
15925,2011-05-29,1,207.15,194,At-Risk
15930,2011-10-03,1,426.63,67,Moderate
15932,2011-12-05,8,2495.87,4,Loyal
15933,2011-11-18,3,1107.46,21,Moderate
15935,2011-04-14,2,416.86,239,At-Risk
15937,2011-10-06,1,145.35000000000002,64,Moderate
15938,2011-08-19,5,404.58,112,Moderate
15940,2011-02-01,1,35.8,311,At-Risk
15942,2011-07-29,1,337.44,133,Moderate
15944,2011-03-08,1,325.1,276,At-Risk
15947,2011-09-18,1,1708.24,82,Moderate
15948,2011-12-01,2,955.24,8,Moderate
15949,2011-11-23,2,364.72,16,Moderate
15950,2011-11-08,3,1315.89,31,Moderate
15951,2011-12-01,2,708.22,8,Moderate
15952,2011-11-06,4,781.91,33,Moderate
15953,2011-11-24,7,1449.54,15,Loyal
15957,2011-11-08,1,428.89,31,Moderate
15958,2011-09-26,1,104.35,74,Moderate
15963,2011-11-20,2,470.76,19,Moderate
15965,2011-11-22,3,652.68,17,Moderate
15967,2011-11-16,2,397.68,23,Moderate
15969,2011-12-07,3,666.1,2,Moderate
15970,2011-02-09,1,314.1,303,At-Risk
15974,2011-10-31,7,3442.15,39,Loyal
15975,2011-09-16,1,371.01,84,Moderate
15976,2011-06-27,2,427.64,165,At-Risk
15977,2011-11-22,2,1054.73,17,Moderate
15978,2011-09-23,1,1098.78,77,Moderate
15980,2011-09-12,3,2398.86,88,Loyal
15981,2011-11-15,8,3408.48,24,Loyal
15983,2011-11-17,1,326.75,22,Moderate
15985,2011-08-08,2,1142.42,123,Moderate
15986,2011-11-09,1,168.12,30,Moderate
15987,2011-11-27,6,1319.29,12,Loyal
15988,2011-11-20,1,156.78,19,Moderate
15990,2011-10-26,2,792.11,44,Moderate
15992,2011-12-06,1,41.99,3,Moderate
15993,2011-12-01,7,2777.67,8,Loyal
15994,2011-10-16,1,414.27,54,Moderate
15996,2011-09-12,5,769.33,88,Loyal
15998,2011-11-03,4,2216.83,36,Loyal
16003,2011-11-10,4,1554.37,29,Loyal
16005,2011-11-27,4,578.71,12,Moderate
16006,2011-05-12,1,101.4,211,At-Risk
16007,2011-10-23,4,1693.81,47,Loyal
16008,2011-11-16,3,478.78,23,Moderate
16009,2011-11-17,4,972.11,22,Loyal
16010,2011-04-08,2,282.3,245,At-Risk
16012,2011-11-04,3,1415.29,35,Loyal
16014,2011-11-02,3,646.83,37,Moderate
16015,2011-12-06,3,704.55,3,Moderate
16016,2011-12-06,7,1102.49,3,Loyal
16017,2011-10-23,1,211.88,47,Moderate
16018,2011-10-31,2,408.9,39,Moderate
16019,2011-10-24,8,3567.14,46,Loyal
16020,2011-11-23,3,851.01,16,Moderate
16022,2011-03-24,1,602.63,260,At-Risk
16023,2011-10-24,3,719.81,46,Moderate
16024,2011-11-27,1,251.03,12,Moderate
16025,2011-11-10,1,439.66,29,Moderate
16026,2011-10-27,1,236.09,43,Moderate
16027,2011-09-09,6,934.62,91,Loyal
16030,2011-02-03,1,331.24,309,At-Risk
16031,2011-09-08,2,547.9,92,Moderate
16034,2011-05-27,3,437.7000000000001,196,At-Risk
16036,2011-09-13,2,758.9200000000001,87,Moderate
16037,2011-03-15,2,554.5600000000001,269,At-Risk
16038,2011-12-02,3,471.78,7,Moderate
16040,2011-10-05,3,1313.55,65,Moderate
16041,2011-11-09,3,3166.4,30,Loyal
16042,2011-11-17,5,1177.47,22,Loyal
16043,2011-11-02,4,773.99,37,Moderate
16045,2011-08-12,4,1340.7,119,Loyal
16049,2011-10-30,3,1074.81,40,Moderate
16050,2011-06-19,1,137.9,173,At-Risk
16052,2011-10-16,1,362.06,54,Moderate
16053,2011-11-07,2,1511.95,32,Moderate
16054,2011-07-17,1,783.9,145,At-Risk
16055,2011-05-03,1,134.8,220,At-Risk
16056,2011-10-25,1,650.75,45,Moderate
16057,2011-11-23,7,2263.12,16,Loyal
16059,2011-10-05,5,1334.91,65,Loyal
16062,2011-11-30,3,906.06,9,Moderate
16063,2011-03-24,1,335.32,260,At-Risk
16066,2011-11-23,5,1521.04,16,Loyal
16070,2011-11-17,2,852.15,22,Moderate
16071,2011-10-26,1,326.24,44,Moderate
16072,2011-02-24,1,584.3199999999999,288,At-Risk
16073,2011-02-15,1,122.4,297,At-Risk
16078,2011-03-01,1,79.2,283,At-Risk
16079,2011-11-23,3,1352.0,16,Loyal
16080,2011-09-19,2,217.16,81,Moderate
16081,2011-10-14,4,2641.82,56,Loyal
16083,2011-08-31,1,979.64,100,Moderate
16084,2011-02-13,1,436.18,299,At-Risk
16085,2011-11-16,5,981.51,23,Loyal
16086,2011-10-11,4,944.13,59,Moderate
16091,2011-07-08,2,315.06,154,At-Risk
16092,2011-08-17,3,817.86,114,Moderate
16093,2011-08-25,1,17.0,106,Moderate
16094,2011-11-28,4,1078.23,11,Loyal
16096,2011-03-20,1,320.62,264,At-Risk
16097,2011-04-13,1,185.05,240,At-Risk
16098,2011-09-13,6,1575.03,87,Loyal
16099,2011-10-20,3,731.9,50,Moderate
16101,2011-09-30,1,1290.7,70,Moderate
16102,2011-10-28,3,1842.14,42,Loyal
16103,2011-12-02,6,1429.64,7,Loyal
16104,2011-10-09,1,298.21,61,Moderate
16105,2011-04-05,1,336.96,248,At-Risk
16106,2011-10-05,1,108.38,65,Moderate
16107,2011-11-22,7,3204.1600000000003,17,Loyal
16108,2011-09-16,1,842.5,84,Moderate
16109,2011-05-05,2,611.88,218,At-Risk
16110,2011-10-25,3,1320.95,45,Moderate
16112,2011-07-19,4,195.74,143,Moderate
16113,2011-06-09,1,161.38,183,At-Risk
16114,2011-06-22,1,135.75000000000003,170,At-Risk
16115,2011-11-30,8,1660.88,9,Loyal
16116,2011-05-12,1,612.78,211,At-Risk
16117,2011-06-03,1,232.21,189,At-Risk
16119,2011-12-01,2,423.36,8,Moderate
16120,2011-10-11,4,1309.14,59,Loyal
16121,2011-10-13,2,854.66,57,Moderate
16122,2011-09-27,3,578.7,73,Moderate
